timestamp,amount,region,channel
2024-02-20T15:15:00,109.17,South,Online
2024-02-20T16:07:00,78.99,North,Online
2024-02-20T16:39:00,64.85,North,Wholesale
2024-02-20T16:39:00,81.65,North,Online
2024-02-20T16:54:00,72.5,South,Retail
2024-02-20T17:46:00,62.7,South,Online
2024-02-20T17:52:00,69.51,East,Online
2024-02-20T18:00:00,145.2,North,Wholesale
2024-02-20T18:39:00,155.15,East,Online
2024-02-20T18:50:00,162.16,North,Retail
2024-02-20T18:52:00,57.55,South,Online
2024-02-20T19:23:00,108.2,South,Retail
2024-02-20T19:28:00,54.02,West,Online
2024-02-20T19:40:00,139.96,East,Online
2024-02-20T19:42:00,185.02,South,Retail
2024-02-20T19:48:00,121.13,East,Wholesale
2024-02-20T19:53:00,223.42,East,Retail
2024-02-20T19:53:00,172.79,East,Wholesale
2024-02-20T20:00:00,66.99,East,Online
2024-02-20T20:14:00,60.51,South,Wholesale
2024-02-20T20:17:00,438.49,West,Retail
2024-02-20T21:04:00,63.4,East,Retail
2024-02-20T21:24:00,396.14,North,Wholesale
2024-02-20T21:25:00,315.94,South,Online
2024-02-20T21:56:00,92.38,South,Online
2024-02-20T22:01:00,152.88,East,Retail
2024-02-20T23:02:00,112.66,North,Wholesale
2024-02-20T23:05:00,145.9,North,Wholesale
2024-02-20T23:08:00,153.97,East,Wholesale
2024-02-20T23:47:00,70.28,North,Retail
2024-02-21T00:27:00,168.1,West,Online
2024-02-21T00:31:00,57.77,East,Online
2024-02-21T00:32:00,58.08,East,Wholesale
2024-02-21T00:48:00,131.66,South,Online
2024-02-21T00:55:00,211.77,East,Retail
2024-02-21T01:11:00,68.02,South,Wholesale
2024-02-21T01:26:00,107.07,West,Online
2024-02-21T02:20:00,69.43,West,Online
2024-02-21T02:48:00,104.88,East,Retail
2024-02-21T03:14:00,136.5,South,Retail
2024-02-21T03:29:00,298.98,East,Wholesale
2024-02-21T04:01:00,92.75,East,Retail
2024-02-21T04:22:00,108.64,East,Retail
2024-02-21T04:52:00,167.12,South,Retail
2024-02-21T04:54:00,114.05,West,Retail
2024-02-21T04:58:00,204.42,West,Wholesale
2024-02-21T05:32:00,133.91,South,Online
2024-02-21T06:11:00,51.38,East,Online
2024-02-21T06:49:00,135.27,North,Online
2024-02-21T07:39:00,79.59,South,Retail
2024-02-21T08:07:00,108.64,South,Retail
2024-02-21T08:49:00,247.91,East,Wholesale
2024-02-21T08:58:00,83.39,East,Retail
2024-02-21T09:05:00,59.66,North,Retail
2024-02-21T10:48:00,260.11,North,Retail
2024-02-21T11:23:00,141.82,North,Wholesale
2024-02-21T12:04:00,82.42,North,Online
2024-02-21T12:39:00,244.15,East,Online
2024-02-21T12:56:00,241.73,West,Online
2024-02-21T13:33:00,128.64,West,Online
2024-02-21T14:04:00,72.26,East,Wholesale
2024-02-21T14:05:00,52.62,South,Online
2024-02-21T14:14:00,246.64,South,Wholesale
2024-02-21T14:16:00,108.5,East,Retail
2024-02-21T14:33:00,95.8,West,Online
2024-02-21T14:35:00,118.36,West,Wholesale
2024-02-21T14:38:00,60.79,South,Retail
2024-02-21T14:46:00,297.08,East,Retail
2024-02-21T14:59:00,138.65,East,Wholesale
2024-02-21T15:01:00,75.24,West,Wholesale
2024-02-21T15:40:00,229.53,South,Online
2024-02-21T17:31:00,60.15,East,Retail
2024-02-21T17:40:00,94.85,East,Retail
2024-02-21T17:45:00,70.28,East,Online
2024-02-21T17:48:00,246.67,East,Wholesale
2024-02-21T17:53:00,93.78,West,Online
2024-02-21T18:06:00,175.69,West,Wholesale
2024-02-21T18:42:00,64.36,East,Online
2024-02-21T18:46:00,415.86,West,Retail
2024-02-21T19:01:00,202.53,East,Retail
2024-02-21T19:34:00,151.02,South,Online
2024-02-21T19:53:00,75.55,West,Wholesale
2024-02-21T19:59:00,59.26,West,Wholesale
2024-02-21T20:01:00,73.88,South,Wholesale
2024-02-21T20:13:00,237.97,West,Wholesale
2024-02-21T20:28:00,483.77,East,Online
2024-02-21T20:31:00,81.22,South,Retail
2024-02-21T21:06:00,76.04,South,Retail
2024-02-21T21:45:00,168.57,South,Retail
2024-02-21T21:55:00,87.25,East,Retail
2024-02-21T21:56:00,129.57,South,Retail
2024-02-21T22:00:00,130.32,East,Retail
2024-02-21T22:01:00,77.17,East,Retail
2024-02-21T22:57:00,158.61,South,Wholesale
2024-02-22T00:53:00,118.08,North,Wholesale
2024-02-22T00:55:00,119.31,East,Wholesale
2024-02-22T01:39:00,190.06,North,Online
2024-02-22T01:59:00,191.61,East,Retail
2024-02-22T02:05:00,277.93,West,Retail
2024-02-22T02:52:00,237.66,East,Retail
2024-02-22T02:54:00,218.04,North,Online
2024-02-22T03:03:00,115.5,South,Online
2024-02-22T03:08:00,68.3,East,Retail
2024-02-22T03:53:00,120.97,East,Online
2024-02-22T04:07:00,362.77,South,Wholesale
2024-02-22T04:08:00,88.0,North,Retail
2024-02-22T04:12:00,172.1,North,Online
2024-02-22T04:35:00,146.55,East,Online
2024-02-22T04:53:00,83.65,South,Retail
2024-02-22T05:22:00,296.6,North,Online
2024-02-22T05:47:00,222.36,West,Wholesale
2024-02-22T05:56:00,165.72,North,Retail
2024-02-22T06:05:00,203.59,South,Online
2024-02-22T06:07:00,114.48,North,Wholesale
2024-02-22T07:25:00,57.63,West,Online
2024-02-22T07:26:00,107.32,East,Retail
2024-02-22T07:44:00,61.1,East,Online
2024-02-22T07:45:00,54.56,East,Retail
2024-02-22T07:57:00,191.12,West,Wholesale
2024-02-22T08:03:00,95.03,North,Online
2024-02-22T08:04:00,178.3,West,Online
2024-02-22T08:10:00,134.41,North,Online
2024-02-22T08:10:00,200.58,East,Retail
2024-02-22T08:20:00,166.53,East,Wholesale
2024-02-22T08:27:00,78.12,West,Retail
2024-02-22T09:01:00,58.11,West,Online
2024-02-22T09:01:00,104.63,West,Wholesale
2024-02-22T09:37:00,177.4,West,Online
2024-02-22T09:42:00,86.77,West,Online
2024-02-22T09:48:00,236.36,North,Retail
2024-02-22T09:53:00,60.38,North,Wholesale
2024-02-22T09:55:00,60.32,North,Wholesale
2024-02-22T10:02:00,84.27,West,Retail
2024-02-22T10:28:00,159.39,West,Wholesale
2024-02-22T10:43:00,72.57,North,Retail
2024-02-22T11:50:00,126.39,North,Online
2024-02-22T12:20:00,76.47,West,Retail
2024-02-22T12:50:00,531.57,South,Wholesale
2024-02-22T13:14:00,79.62,West,Wholesale
2024-02-22T13:51:00,87.75,South,Retail
2024-02-22T14:06:00,83.05,East,Online
2024-02-22T14:13:00,112.75,East,Retail
2024-02-22T14:25:00,173.12,South,Retail
2024-02-22T14:30:00,238.19,North,Wholesale
2024-02-22T14:51:00,185.74,South,Wholesale
2024-02-22T15:04:00,101.98,East,Retail
2024-02-22T15:10:00,186.77,South,Online
2024-02-22T15:29:00,75.06,North,Online
2024-02-22T15:49:00,157.84,North,Wholesale
2024-02-22T16:03:00,72.43,South,Wholesale
2024-02-22T16:07:00,126.07,West,Wholesale
2024-02-22T16:14:00,165.63,South,Retail
2024-02-22T16:16:00,128.77,South,Retail
2024-02-22T16:16:00,210.22,North,Retail
2024-02-22T16:43:00,243.16,East,Retail
2024-02-22T17:34:00,73.46,South,Wholesale
2024-02-22T17:57:00,86.29,South,Online
2024-02-22T18:25:00,222.5,North,Wholesale
2024-02-22T19:05:00,201.67,North,Wholesale
2024-02-22T20:32:00,251.61,West,Wholesale
2024-02-22T20:34:00,53.09,North,Wholesale
2024-02-22T20:38:00,186.54,West,Online
2024-02-22T20:38:00,212.9,East,Retail
2024-02-22T20:51:00,168.07,South,Retail
2024-02-22T20:57:00,66.89,South,Online
2024-02-22T21:25:00,109.63,North,Wholesale
2024-02-22T22:29:00,80.73,North,Wholesale
2024-02-22T22:29:00,381.79,East,Wholesale
2024-02-22T22:31:00,400.89,East,Retail
2024-02-22T23:30:00,122.47,West,Wholesale
2024-02-22T23:38:00,140.59,North,Online
2024-02-23T00:12:00,257.15,East,Retail
2024-02-23T00:39:00,214.3,North,Online
2024-02-23T00:40:00,251.56,South,Online
2024-02-23T01:42:00,166.17,East,Online
2024-02-23T02:26:00,166.69,West,Wholesale
2024-02-23T02:30:00,200.94,East,Wholesale
2024-02-23T02:45:00,88.7,North,Wholesale
2024-02-23T03:07:00,150.09,South,Retail
2024-02-23T04:24:00,250.39,West,Retail
2024-02-23T05:05:00,292.92,East,Online
2024-02-23T05:30:00,97.12,South,Wholesale
2024-02-23T05:37:00,100.49,West,Online
2024-02-23T05:47:00,70.5,West,Wholesale
2024-02-23T05:58:00,161.92,South,Wholesale
2024-02-23T07:21:00,155.69,West,Online
2024-02-23T07:44:00,98.15,South,Wholesale
2024-02-23T07:48:00,76.71,North,Online
2024-02-23T08:01:00,93.43,North,Retail
2024-02-23T08:09:00,223.87,West,Retail
2024-02-23T08:30:00,233.53,South,Retail
2024-02-23T08:56:00,66.51,North,Online
2024-02-23T09:07:00,95.7,North,Retail
2024-02-23T09:20:00,93.93,North,Wholesale
2024-02-23T10:26:00,89.7,East,Wholesale
2024-02-23T10:48:00,78.56,South,Retail
2024-02-23T11:16:00,83.92,East,Retail
2024-02-23T11:40:00,223.83,East,Retail
2024-02-23T11:42:00,169.76,East,Online
2024-02-23T11:44:00,170.4,East,Retail
2024-02-23T11:51:00,191.49,East,Wholesale
2024-02-23T12:12:00,163.84,West,Wholesale
2024-02-23T13:01:00,121.36,East,Wholesale
2024-02-23T14:06:00,143.72,West,Online
2024-02-23T14:09:00,286.82,West,Online
2024-02-23T14:11:00,219.57,North,Online
2024-02-23T14:16:00,533.17,East,Wholesale
2024-02-23T14:43:00,143.82,North,Wholesale
2024-02-23T14:51:00,140.17,North,Retail
2024-02-23T15:52:00,83.08,West,Online
2024-02-23T16:05:00,415.19,North,Retail
2024-02-23T16:36:00,238.21,East,Wholesale
2024-02-23T16:41:00,784.16,East,Retail
2024-02-23T16:54:00,365.99,South,Retail
2024-02-23T16:58:00,72.19,East,Retail
2024-02-23T17:00:00,308.54,West,Wholesale
2024-02-23T17:11:00,86.82,West,Retail
2024-02-23T17:51:00,69.67,South,Wholesale
2024-02-23T17:53:00,167.0,South,Online
2024-02-23T18:08:00,234.96,West,Wholesale
2024-02-23T18:49:00,97.33,West,Retail
2024-02-23T18:59:00,89.03,South,Retail
2024-02-23T19:07:00,80.14,North,Online
2024-02-23T19:23:00,100.05,East,Online
2024-02-23T19:46:00,126.69,East,Online
2024-02-23T20:19:00,147.48,East,Online
2024-02-23T20:25:00,142.25,East,Wholesale
2024-02-23T20:44:00,77.67,West,Retail
2024-02-23T20:56:00,97.42,West,Wholesale
2024-02-23T21:04:00,380.05,South,Online
2024-02-23T21:31:00,97.12,East,Online
2024-02-23T21:37:00,82.25,South,Wholesale
2024-02-23T21:55:00,64.2,East,Online
2024-02-23T22:20:00,72.29,West,Retail
2024-02-23T22:30:00,66.33,West,Retail
2024-02-23T22:43:00,124.29,West,Retail
2024-02-23T23:53:00,88.62,East,Wholesale
2024-02-24T00:03:00,144.85,East,Wholesale
2024-02-24T00:37:00,84.59,East,Online
2024-02-24T00:53:00,88.92,West,Retail
2024-02-24T01:14:00,428.72,North,Online
2024-02-24T01:14:00,58.03,North,Wholesale
2024-02-24T01:18:00,239.6,West,Retail
2024-02-24T01:22:00,82.06,North,Wholesale
2024-02-24T01:27:00,125.87,South,Online
2024-02-24T01:39:00,77.65,West,Online
2024-02-24T01:58:00,151.42,West,Online
2024-02-24T02:02:00,47.96,North,Online
2024-02-24T02:03:00,51.0,South,Online
2024-02-24T02:44:00,64.53,North,Retail
2024-02-24T02:49:00,133.71,North,Retail
2024-02-24T02:54:00,51.71,East,Wholesale
2024-02-24T03:20:00,198.77,North,Retail
2024-02-24T03:49:00,185.57,South,Retail
2024-02-24T03:49:00,311.52,West,Wholesale
2024-02-24T04:28:00,99.51,South,Retail
2024-02-24T05:00:00,114.91,North,Wholesale
2024-02-24T05:06:00,160.83,West,Retail
2024-02-24T05:13:00,220.16,East,Retail
2024-02-24T05:22:00,48.08,West,Retail
2024-02-24T05:34:00,326.37,East,Wholesale
2024-02-24T05:51:00,120.79,East,Online
2024-02-24T06:16:00,103.29,East,Online
2024-02-24T06:51:00,126.55,South,Wholesale
2024-02-24T07:04:00,86.41,East,Wholesale
2024-02-24T07:28:00,119.14,North,Online
2024-02-24T07:29:00,76.52,South,Retail
2024-02-24T07:39:00,65.76,North,Wholesale
2024-02-24T07:47:00,106.33,West,Online
2024-02-24T07:51:00,65.16,East,Retail
2024-02-24T07:58:00,61.86,East,Retail
2024-02-24T08:13:00,350.49,West,Retail
2024-02-24T08:37:00,127.42,West,Wholesale
2024-02-24T08:40:00,50.61,West,Retail
2024-02-24T08:56:00,353.78,South,Wholesale
2024-02-24T09:01:00,69.59,South,Online
2024-02-24T09:17:00,154.38,East,Wholesale
2024-02-24T09:49:00,102.37,South,Online
2024-02-24T11:36:00,55.72,North,Wholesale
2024-02-24T12:04:00,56.8,West,Retail
2024-02-24T12:35:00,90.14,West,Online
2024-02-24T12:57:00,395.39,West,Online
2024-02-24T13:23:00,117.64,North,Retail
2024-02-24T14:13:00,47.89,West,Online
2024-02-24T14:17:00,76.85,South,Retail
2024-02-24T14:33:00,159.6,South,Retail
2024-02-24T14:38:00,221.8,East,Retail
2024-02-24T14:51:00,274.88,West,Wholesale
2024-02-24T15:07:00,70.6,North,Wholesale
2024-02-24T15:15:00,110.3,North,Retail
2024-02-24T16:00:00,87.63,South,Online
2024-02-24T16:23:00,333.15,South,Retail
2024-02-24T16:31:00,219.02,North,Retail
2024-02-24T16:51:00,213.05,South,Wholesale
2024-02-24T17:02:00,67.98,West,Retail
2024-02-24T17:10:00,51.38,South,Wholesale
2024-02-24T17:14:00,125.6,East,Retail
2024-02-24T17:22:00,135.31,West,Retail
2024-02-24T17:37:00,63.0,South,Retail
2024-02-24T18:32:00,74.89,West,Wholesale
2024-02-24T18:42:00,108.27,North,Wholesale
2024-02-24T18:43:00,93.68,West,Wholesale
2024-02-24T18:45:00,162.52,South,Retail
2024-02-24T19:07:00,86.78,West,Wholesale
2024-02-24T19:33:00,137.14,West,Retail
2024-02-24T20:44:00,274.13,East,Retail
2024-02-24T21:08:00,299.25,North,Retail
2024-02-24T21:13:00,93.45,East,Online
2024-02-24T21:19:00,130.39,West,Online
2024-02-24T21:47:00,138.83,East,Wholesale
2024-02-24T21:49:00,119.27,East,Retail
2024-02-24T22:10:00,170.44,North,Wholesale
2024-02-24T22:11:00,152.32,East,Online
2024-02-24T22:13:00,70.69,North,Retail
2024-02-24T22:27:00,400.34,South,Retail
2024-02-24T22:47:00,208.56,North,Wholesale
2024-02-24T22:53:00,87.55,East,Retail
2024-02-24T23:39:00,57.41,East,Wholesale
2024-02-24T23:53:00,99.12,North,Wholesale
2024-02-25T01:05:00,178.86,North,Wholesale
2024-02-25T01:12:00,223.16,East,Wholesale
2024-02-25T01:17:00,53.62,West,Retail
2024-02-25T01:31:00,147.16,North,Retail
2024-02-25T02:22:00,130.58,East,Retail
2024-02-25T02:49:00,102.57,West,Retail
2024-02-25T03:01:00,134.83,East,Online
2024-02-25T03:12:00,169.06,West,Online
2024-02-25T04:06:00,78.47,South,Wholesale
2024-02-25T04:25:00,80.44,North,Wholesale
2024-02-25T04:44:00,88.85,West,Retail
2024-02-25T05:02:00,65.02,East,Wholesale
2024-02-25T05:21:00,70.6,North,Online
2024-02-25T05:36:00,53.44,South,Online
2024-02-25T05:43:00,324.37,East,Online
2024-02-25T06:27:00,108.65,West,Wholesale
2024-02-25T07:38:00,94.65,North,Retail
2024-02-25T07:47:00,77.71,North,Wholesale
2024-02-25T07:47:00,222.22,North,Wholesale
2024-02-25T07:48:00,213.53,East,Wholesale
2024-02-25T07:55:00,202.66,East,Online
2024-02-25T07:57:00,257.23,East,Online
2024-02-25T08:37:00,198.73,West,Online
2024-02-25T08:41:00,72.19,South,Online
2024-02-25T09:11:00,98.1,South,Retail
2024-02-25T09:20:00,142.17,South,Online
2024-02-25T09:34:00,71.92,South,Wholesale
2024-02-25T10:24:00,85.28,South,Online
2024-02-25T10:35:00,150.5,North,Online
2024-02-25T11:16:00,132.01,East,Online
2024-02-25T11:18:00,181.38,North,Retail
2024-02-25T11:56:00,180.3,South,Wholesale
2024-02-25T11:57:00,120.49,West,Wholesale
2024-02-25T12:06:00,228.89,East,Retail
2024-02-25T12:11:00,75.81,North,Retail
2024-02-25T12:17:00,76.28,West,Online
2024-02-25T12:28:00,86.04,South,Wholesale
2024-02-25T12:28:00,224.53,South,Online
2024-02-25T13:32:00,108.25,North,Wholesale
2024-02-25T13:35:00,59.96,North,Online
2024-02-25T14:12:00,96.29,West,Online
2024-02-25T14:27:00,102.57,West,Wholesale
2024-02-25T14:41:00,141.95,South,Online
2024-02-25T14:45:00,56.5,North,Retail
2024-02-25T15:41:00,167.72,East,Online
2024-02-25T16:30:00,149.75,East,Online
2024-02-25T17:23:00,59.62,West,Online
2024-02-25T17:41:00,89.54,North,Wholesale
2024-02-25T17:52:00,60.18,South,Online
2024-02-25T18:50:00,162.09,West,Retail
2024-02-25T19:04:00,195.06,West,Retail
2024-02-25T20:47:00,109.79,North,Online
2024-02-25T21:29:00,92.07,South,Online
2024-02-25T21:33:00,57.16,South,Wholesale
2024-02-25T21:45:00,287.13,West,Retail
2024-02-25T22:06:00,301.86,South,Online
2024-02-25T22:25:00,143.2,South,Retail
2024-02-25T23:30:00,172.36,West,Online
2024-02-25T23:50:00,106.1,South,Online
2024-02-26T01:07:00,70.18,East,Online
2024-02-26T01:26:00,78.0,West,Retail
2024-02-26T01:40:00,46.55,North,Wholesale
2024-02-26T01:50:00,65.77,North,Online
2024-02-26T01:59:00,155.77,West,Retail
2024-02-26T02:01:00,106.0,West,Wholesale
2024-02-26T02:01:00,234.9,East,Online
2024-02-26T02:03:00,49.2,North,Wholesale
2024-02-26T03:17:00,220.08,South,Retail
2024-02-26T03:30:00,568.3,West,Wholesale
2024-02-26T03:31:00,278.0,South,Retail
2024-02-26T05:00:00,254.84,West,Online
2024-02-26T05:17:00,63.02,West,Wholesale
2024-02-26T05:17:00,274.72,West,Online
2024-02-26T05:43:00,360.5,East,Retail
2024-02-26T05:54:00,72.96,East,Online
2024-02-26T06:07:00,126.71,South,Retail
2024-02-26T06:08:00,73.71,East,Retail
2024-02-26T06:08:00,89.59,West,Online
2024-02-26T06:09:00,46.39,West,Online
2024-02-26T07:02:00,142.14,South,Retail
2024-02-26T07:30:00,128.39,West,Wholesale
2024-02-26T07:47:00,91.61,West,Wholesale
2024-02-26T08:02:00,286.0,South,Online
2024-02-26T08:36:00,59.77,West,Online
2024-02-26T09:42:00,146.58,South,Online
2024-02-26T09:52:00,69.52,East,Retail
2024-02-26T09:58:00,69.84,West,Retail
2024-02-26T10:16:00,207.31,West,Retail
2024-02-26T10:51:00,292.44,North,Wholesale
2024-02-26T11:15:00,75.43,West,Online
2024-02-26T11:21:00,85.12,South,Retail
2024-02-26T11:27:00,54.24,North,Online
2024-02-26T12:13:00,77.32,North,Wholesale
2024-02-26T12:14:00,115.74,South,Wholesale
2024-02-26T13:02:00,463.64,West,Online
2024-02-26T13:02:00,112.0,South,Online
2024-02-26T13:10:00,69.38,North,Wholesale
2024-02-26T13:13:00,51.88,South,Retail
2024-02-26T13:18:00,298.54,South,Wholesale
2024-02-26T13:20:00,64.56,East,Online
2024-02-26T13:36:00,146.66,South,Wholesale
2024-02-26T14:23:00,166.64,West,Online
2024-02-26T14:56:00,170.7,North,Online
2024-02-26T15:08:00,157.08,West,Online
2024-02-26T15:09:00,150.31,North,Online
2024-02-26T15:18:00,144.77,South,Online
2024-02-26T15:22:00,174.41,East,Wholesale
2024-02-26T15:22:00,122.99,West,Wholesale
2024-02-26T15:31:00,73.42,North,Retail
2024-02-26T15:50:00,73.59,East,Wholesale
2024-02-26T16:17:00,211.21,East,Retail
2024-02-26T16:20:00,54.67,West,Retail
2024-02-26T16:53:00,64.81,North,Retail
2024-02-26T16:58:00,226.09,South,Retail
2024-02-26T17:12:00,61.39,North,Retail
2024-02-26T17:13:00,45.9,South,Retail
2024-02-26T17:32:00,186.93,East,Retail
2024-02-26T17:42:00,202.16,East,Online
2024-02-26T17:57:00,226.16,North,Retail
2024-02-26T18:11:00,92.29,South,Online
2024-02-26T18:32:00,85.81,East,Online
2024-02-26T18:34:00,83.42,North,Retail
2024-02-26T18:57:00,49.41,West,Wholesale
2024-02-26T19:20:00,106.57,East,Retail
2024-02-26T21:52:00,192.04,South,Wholesale
2024-02-26T22:00:00,145.21,North,Retail
2024-02-26T22:36:00,128.95,West,Online
2024-02-26T23:09:00,82.78,West,Online
2024-02-26T23:23:00,102.66,North,Wholesale
2024-02-26T23:28:00,64.11,East,Retail
2024-02-26T23:44:00,450.72,East,Wholesale
2024-02-27T00:10:00,114.38,East,Retail
2024-02-27T00:22:00,544.82,West,Online
2024-02-27T00:22:00,65.27,North,Online
2024-02-27T00:26:00,91.27,East,Retail
2024-02-27T00:39:00,124.29,East,Retail
2024-02-27T00:42:00,135.51,South,Retail
2024-02-27T00:50:00,112.48,West,Retail
2024-02-27T01:14:00,427.86,East,Retail
2024-02-27T01:33:00,51.17,East,Online
2024-02-27T01:42:00,58.43,South,Wholesale
2024-02-27T01:54:00,241.15,West,Wholesale
2024-02-27T02:14:00,67.57,North,Retail
2024-02-27T02:16:00,70.57,South,Retail
2024-02-27T02:34:00,79.52,South,Retail
2024-02-27T03:08:00,336.42,West,Online
2024-02-27T03:09:00,351.27,East,Online
2024-02-27T03:10:00,67.87,East,Wholesale
2024-02-27T03:15:00,201.87,North,Retail
2024-02-27T03:17:00,71.72,North,Wholesale
2024-02-27T04:12:00,59.97,North,Wholesale
2024-02-27T04:14:00,174.45,East,Wholesale
2024-02-27T04:15:00,149.77,South,Retail
2024-02-27T04:17:00,58.13,South,Online
2024-02-27T04:26:00,94.19,South,Wholesale
2024-02-27T04:37:00,183.37,West,Online
2024-02-27T04:43:00,139.51,West,Wholesale
2024-02-27T04:57:00,146.24,South,Wholesale
2024-02-27T05:07:00,286.31,East,Wholesale
2024-02-27T06:36:00,470.04,East,Wholesale
2024-02-27T07:01:00,238.87,East,Online
2024-02-27T07:02:00,53.69,South,Online
2024-02-27T07:21:00,112.77,East,Wholesale
2024-02-27T07:29:00,66.41,West,Wholesale
2024-02-27T07:29:00,99.22,North,Wholesale
2024-02-27T07:31:00,73.24,West,Wholesale
2024-02-27T07:32:00,185.3,South,Online
2024-02-27T07:47:00,87.47,East,Retail
2024-02-27T07:49:00,240.18,East,Online
2024-02-27T08:15:00,220.08,East,Retail
2024-02-27T08:20:00,120.62,North,Retail
2024-02-27T08:38:00,91.09,South,Wholesale
2024-02-27T09:37:00,53.97,West,Online
2024-02-27T09:37:00,180.96,West,Online
2024-02-27T09:50:00,79.91,West,Online
2024-02-27T09:55:00,90.24,East,Wholesale
2024-02-27T10:17:00,78.62,South,Retail
2024-02-27T10:32:00,417.84,West,Online
2024-02-27T10:33:00,65.45,North,Wholesale
2024-02-27T10:47:00,63.11,South,Retail
2024-02-27T11:16:00,72.89,South,Online
2024-02-27T11:28:00,146.39,East,Retail
2024-02-27T12:21:00,122.95,West,Wholesale
2024-02-27T13:13:00,233.17,South,Online
2024-02-27T13:28:00,125.06,North,Wholesale
2024-02-27T13:34:00,50.74,South,Wholesale
2024-02-27T14:50:00,165.58,South,Wholesale
2024-02-27T15:35:00,54.94,South,Online
2024-02-27T15:44:00,358.25,South,Online
2024-02-27T16:00:00,379.62,South,Wholesale
2024-02-27T16:03:00,79.67,South,Retail
2024-02-27T16:09:00,149.12,East,Online
2024-02-27T17:27:00,91.27,East,Wholesale
2024-02-27T17:31:00,187.88,South,Online
2024-02-27T17:49:00,75.17,South,Wholesale
2024-02-27T17:59:00,289.31,West,Retail
2024-02-27T18:06:00,170.06,West,Online
2024-02-27T18:23:00,63.71,North,Wholesale
2024-02-27T18:26:00,204.69,West,Online
2024-02-27T18:42:00,295.03,North,Wholesale
2024-02-27T19:00:00,80.65,East,Retail
2024-02-27T19:11:00,75.2,West,Online
2024-02-27T19:29:00,70.99,North,Online
2024-02-27T20:46:00,117.42,West,Retail
2024-02-27T20:47:00,65.83,West,Wholesale
2024-02-27T20:52:00,69.01,West,Wholesale
2024-02-27T20:54:00,253.61,East,Online
2024-02-27T21:14:00,99.26,West,Retail
2024-02-27T21:37:00,76.01,East,Wholesale
2024-02-27T21:44:00,114.16,East,Online
2024-02-27T21:46:00,50.92,North,Online
2024-02-27T22:07:00,301.31,North,Retail
2024-02-27T22:15:00,169.22,North,Wholesale
2024-02-27T22:24:00,185.33,North,Wholesale
2024-02-27T23:24:00,363.56,North,Retail
2024-02-27T23:41:00,59.06,South,Wholesale
2024-02-28T00:04:00,106.59,West,Online
2024-02-28T00:24:00,132.88,South,Online
2024-02-28T00:32:00,53.09,East,Wholesale
2024-02-28T00:37:00,62.2,North,Retail
2024-02-28T00:41:00,223.0,East,Online
2024-02-28T00:45:00,76.63,North,Online
2024-02-28T01:13:00,85.99,North,Retail
2024-02-28T01:14:00,217.99,North,Retail
2024-02-28T01:32:00,98.33,East,Wholesale
2024-02-28T01:45:00,70.84,South,Online
2024-02-28T01:50:00,52.39,North,Wholesale
2024-02-28T02:17:00,298.6,North,Online
2024-02-28T02:42:00,148.72,East,Online
2024-02-28T02:52:00,72.41,West,Retail
2024-02-28T03:34:00,134.96,South,Retail
2024-02-28T03:42:00,97.33,West,Retail
2024-02-28T03:44:00,298.06,South,Online
2024-02-28T03:52:00,107.33,East,Wholesale
2024-02-28T04:26:00,126.04,North,Wholesale
2024-02-28T04:46:00,446.99,East,Wholesale
2024-02-28T04:47:00,64.81,West,Online
2024-02-28T04:49:00,102.91,South,Online
2024-02-28T04:58:00,52.55,South,Retail
2024-02-28T05:28:00,53.05,North,Online
2024-02-28T06:25:00,75.86,North,Online
2024-02-28T06:48:00,114.03,South,Retail
2024-02-28T08:43:00,66.48,South,Wholesale
2024-02-28T09:08:00,146.22,East,Wholesale
2024-02-28T09:18:00,165.25,North,Wholesale
2024-02-28T09:29:00,211.51,East,Wholesale
2024-02-28T09:57:00,200.18,North,Online
2024-02-28T11:12:00,109.22,West,Online
2024-02-28T11:35:00,204.41,East,Wholesale
2024-02-28T11:53:00,82.96,South,Wholesale
2024-02-28T12:03:00,126.1,South,Online
2024-02-28T13:11:00,255.01,South,Wholesale
2024-02-28T13:13:00,175.46,North,Retail
2024-02-28T13:14:00,160.06,North,Retail
2024-02-28T14:07:00,91.9,North,Online
2024-02-28T14:07:00,62.07,South,Online
2024-02-28T14:18:00,72.11,South,Retail
2024-02-28T15:09:00,52.61,East,Retail
2024-02-28T15:18:00,419.05,East,Online
2024-02-28T15:39:00,180.54,West,Retail
2024-02-28T16:11:00,221.44,South,Retail
2024-02-28T17:02:00,71.99,South,Wholesale
2024-02-28T17:19:00,215.48,South,Online
2024-02-28T17:22:00,58.89,West,Retail
2024-02-28T18:23:00,200.74,South,Online
2024-02-28T18:50:00,94.64,South,Retail
2024-02-28T18:51:00,267.51,East,Online
2024-02-28T19:51:00,100.26,North,Wholesale
2024-02-28T20:33:00,283.25,East,Online
2024-02-28T20:55:00,603.67,East,Online
2024-02-28T20:59:00,72.11,East,Online
2024-02-28T21:09:00,486.13,North,Wholesale
2024-02-28T21:15:00,169.42,South,Retail
2024-02-28T21:22:00,121.84,East,Online
2024-02-28T21:31:00,71.22,West,Online
2024-02-28T21:37:00,90.86,North,Retail
2024-02-28T21:58:00,61.75,North,Retail
2024-02-28T22:13:00,361.23,East,Wholesale
2024-02-28T22:45:00,57.79,North,Retail
2024-02-28T23:10:00,214.5,North,Wholesale
2024-02-28T23:38:00,257.1,West,Online
